Date,Open,High,Low,Close,Volume
2016-02-19,25.27,26.59,25.19,26.55,137386292
2016-02-12,22.63,25.36,22.46,25.11,248955026
2016-02-05,23.46,23.66,22.58,22.89,154362922
2016-01-29,23.38,23.9,22.98,23.79,185408400
2016-01-22,23.8,24.03,22.47,23.37,237482809
2016-01-15,24.93,25.57,23.57,23.62,202896054
2016-01-08,26.39,26.66,24.72,24.78,160496849
2015-12-31,27.3,27.82,27.13,27.155,58186325
2015-12-24,26.58,27.55,26.41,27.38,66215327
2015-12-18,26.3,27.31,25.96,26.27,147415106
2015-12-11,27.56,27.56,26.125,26.16,115791480
2015-12-04,27.34,27.9,26.82,27.48,145248692
2015-11-27,27.65,27.84,27.0,27.32,89549108
2015-11-20,26.07,27.78,26.06,27.57,156281629
2015-11-13,28.35,28.49,25.82,26.21,217859129
2015-11-06,28.87,28.87,28.16,28.45,136155905
2015-10-30,29.32,29.49,28.58,28.85,102628648
2015-10-23,28.12,29.38,27.94,29.35,118527623
2015-10-16,27.93,28.35,27.59,28.25,88682363
2015-10-09,26.04,28.15,25.97,27.91,139203615
2015-10-02,25.83,26.38,25.34,25.76,146857525
2015-09-25,25.45,26.295,24.92,26.025,135271330
2015-09-18,26.15,26.28,25.25,25.54,125790764
2015-09-11,25.98,26.73,25.81,26.02,93918915
2015-09-04,25.94,26.15,25.01,25.52,147881571
2015-08-28,24.89,26.19,23.03,26.0,220483847
2015-08-21,28.65,28.965,26.47,26.47,169890139
2015-08-14,28.48,29.205,27.41,29.03,177328562
2015-08-07,28.41,28.67,27.89,28.15,91138236
2015-07-31,28.31,28.56,27.85,28.42,113741619
2015-07-24,28.13,28.77,27.44,28.4,143815208
2015-07-17,27.49,28.42,27.42,28.18,110241221
2015-07-10,27.0,27.45,26.84,27.28,112367394
2015-07-02,27.99,28.11,27.07,27.33,103171997
2015-06-26,29.1,29.215,28.01,28.28,104873986
2015-06-19,28.23,29.35,28.11,29.03,119727533
2015-06-12,28.67,29.22,28.01,28.54,107069250
2015-06-05,29.6,29.62,28.49,28.58,112464310
2015-05-29,29.19,29.59,28.75,29.31,64122813
2015-05-22,29.42,29.9,29.26,29.26,103176810
2015-05-15,29.5,29.82,28.8,29.55,191443669
2015-05-08,29.08,29.37,28.69,29.23,107736100
2015-05-01,28.88,29.33,28.68,29.13,115181364
2015-04-24,28.16,29.28,28.16,28.82,114366040
2015-04-17,27.99,28.638,27.68,27.915,139995000
2015-04-10,26.96,28.08,26.84,28.04,97261299
2015-04-02,27.22,27.75,27.1,27.13,100262381
2015-03-27,28.44,28.69,26.62,27.13,143293507
2015-03-20,28.1,28.62,27.72,28.44,147774505
2015-03-13,28.9,29.45,27.565,27.94,134199871
2015-03-06,29.36,30.31,28.8,28.925,146859181
2015-02-27,29.61,29.99,29.32,29.51,87151043
2015-02-20,29.26,29.66,29.03,29.61,106184256
2015-02-13,27.21,29.58,26.9,29.43,260240489
2015-02-06,26.39,27.66,25.92,27.24,131188342
2015-01-30,28.22,28.23,26.32,26.365,163376806
2015-01-23,27.76,28.51,27.22,28.21,134279896
2015-01-16,28.0,28.7,27.21,27.68,160393223
2015-01-09,27.32,28.09,26.98,27.79,178514605
2015-01-02,28.35,28.57,27.38,27.61,73338562
2014-12-26,27.8,28.59,27.75,28.35,73548012
2014-12-19,26.89,27.85,26.15,27.77,195314746
2014-12-12,27.42,27.53,26.7,26.855,131871843
2014-12-05,27.5,27.985,27.33,27.5,126305181
2014-11-28,26.88,27.78,26.88,27.64,92710053
2014-11-21,26.11,27.05,26.0,26.88,135682204
2014-11-14,25.04,26.335,24.88,26.32,200028059
2014-11-07,24.45,25.4,24.45,25.33,115359564
2014-10-31,23.62,24.64,23.6,24.47,116137885
2014-10-24,22.9,23.8,22.69,23.78,134889696
2014-10-17,23.24,23.45,22.49,23.25,162045626
2014-10-10,25.35,25.42,23.34,23.34,171268397
2014-10-03,24.73,25.37,24.73,25.31,167916430
2014-09-26,25.19,25.19,24.46,25.0,118614964
2014-09-19,24.95,25.415,24.87,25.2,154300600
2014-09-12,24.93,25.26,24.6,25.16,104305500
2014-09-05,24.94,25.14,24.75,25.0,82013300
2014-08-29,24.7,24.99,24.64,24.99,85636700
2014-08-22,24.49,24.97,24.43,24.65,111577300
2014-08-15,25.09,25.37,24.27,24.43,188997200
2014-08-08,24.94,25.22,24.69,25.03,105191400
2014-08-01,25.73,26.01,24.8,25.0,133076900
2014-07-25,25.89,26.08,25.55,25.97,128835800
2014-07-18,25.61,26.05,25.36,25.91,144222400
2014-07-11,25.0,25.65,24.97,25.52,139751200
2014-07-03,24.67,25.25,24.62,25.19,108401300
2014-06-27,24.81,24.9,24.41,24.7,119766300
2014-06-20,24.52,24.9,24.41,24.83,122301900
2014-06-13,24.79,25.17,24.6,24.7,139418700
2014-06-06,24.64,24.95,24.4,24.83,110172900
2014-05-30,24.74,24.93,24.48,24.62,112039900
2014-05-23,24.24,24.65,24.02,24.52,215502100
2014-05-16,23.04,24.69,22.63,24.37,318900800
2014-05-09,22.9,23.17,22.43,23.02,133344900
2014-05-02,23.15,23.24,22.79,22.94,111568700
2014-04-25,23.22,23.64,22.88,23.0,156557000
2014-04-17,22.63,23.29,22.48,23.21,144915000
2014-04-11,22.6,23.32,22.43,22.46,231760500
2014-04-04,22.49,23.35,22.3,22.7117,231024500
2014-03-28,21.68,22.69,21.465,22.33,254697000
2014-03-21,21.35,22.1,21.27,21.64,244071500
2014-03-14,21.63,21.93,21.28,21.3499,173060900
2014-03-07,21.57,22.05,21.44,21.73,157917200
2014-02-28,22.19,22.34,21.55,21.8,197403400
2014-02-21,22.49,22.56,22.13,22.13,118021500
2014-02-14,22.64,22.92,21.675,22.56,379190600
2014-02-07,21.93,22.72,21.4,22.67,257304700
2014-01-31,21.765,22.11,21.6,21.91,223556600
2014-01-24,22.91,22.95,22.17,22.2,142054000
2014-01-17,22.39,23.0,22.14,22.74,248935800
2014-01-10,21.96,22.41,21.92,22.22,171994400
2014-01-03,22.0,22.47,21.83,21.98,141657300
2013-12-27,21.25,22.05,21.22,22.02,100780800
2013-12-20,20.35,21.25,20.253,21.13,256142800
2013-12-13,21.3,21.34,20.22,20.24,274920700
2013-12-06,21.29,21.35,20.89,21.28,245465300
2013-11-29,21.45,21.52,21.08,21.25,151260100
2013-11-22,21.6,21.72,21.12,21.46,249418800
2013-11-15,23.5,24.0,20.77,21.535,464722300
2013-11-08,22.55,23.56,22.42,23.51,189605400
2013-11-01,22.4,22.9399,22.31,22.565,152438000
2013-10-25,23.11,23.11,22.1,22.455,232552700
2013-10-18,23.16,23.42,22.42,22.961,209640200
2013-10-11,22.76,23.38,22.29,23.28,173471200
2013-10-04,23.12,23.53,22.85,23.02,182326900
2013-09-27,24.38,24.55,23.05,23.33,220269900
2013-09-20,24.43,24.8,24.13,24.51,159172000
2013-09-13,23.61,24.45,23.58,24.32,118050200
2013-09-06,23.58,23.92,23.39,23.55,111860700
2013-08-30,23.84,24.05,23.22,23.31,165367000
2013-08-23,24.32,24.655,23.84,23.86,182269100
2013-08-16,25.86,26.48,24.25,24.27,318155300
2013-08-09,26.11,26.486,25.86,26.053,136106000
2013-08-02,25.36,26.19,25.23,26.19,143724000
2013-07-26,26.0,26.04,25.23,25.496,137134200
2013-07-19,25.78,26.15,25.6,25.82,147517700
2013-07-12,24.66,25.95,24.39,25.94,192885800
2013-07-05,24.42,24.84,24.22,24.57,109532500
2013-06-28,24.32,24.71,23.99,24.335,172718600
2013-06-21,24.26,24.98,24.21,24.481,220266100
2013-06-14,24.57,24.67,23.88,24.09,148899900
2013-06-07,24.26,24.78,24.03,24.49,194745500
2013-05-31,23.81,24.68,23.69,24.115,163385800
2013-05-24,23.9,24.06,23.06,23.53,219016300
2013-05-17,21.14,24.25,21.05,24.24,409450800
2013-05-10,20.87,21.1,20.29,21.1,176448900
2013-05-03,20.65,21.25,20.35,20.83,208859400
2013-04-26,20.53,21.095,20.26,20.67,196287500
2013-04-19,21.45,21.64,19.98,20.46,178122500
2013-04-12,20.69,21.7,20.47,21.54,157383000
2013-04-05,21.04,21.38,20.0,20.61,184050900
2013-03-28,20.88,20.99,20.61,20.895,120141000
2013-03-22,21.74,21.95,20.69,20.75,186398600
2013-03-15,21.77,21.98,21.38,21.925,185579300
2013-03-08,20.74,21.97,20.58,21.83,162649300
2013-03-01,21.0,21.195,20.44,20.83,151349300
2013-02-22,21.01,21.67,20.71,20.9,146575600
2013-02-15,21.24,21.34,20.51,20.99,255236000
2013-02-08,20.87,21.3,20.79,21.16,142354100
2013-02-01,21.21,21.26,20.4,20.83,156738600
2013-01-25,20.95,21.25,20.61,21.15,148696300
2013-01-18,20.68,21.18,20.65,21.015,209179300
2013-01-11,20.38,20.54,20.08,20.48,149231900
2013-01-04,19.38,20.68,19.31,20.4819,159675200
2012-12-28,19.87,20.07,19.42,19.4494,94517500
2012-12-21,19.88,20.54,19.59,19.96,224471900
2012-12-14,19.35,20.07,19.34,19.86,238677400
2012-12-07,19.02,19.74,18.95,19.335,190115000
2012-11-30,18.79,19.13,18.55,18.91,206595500
2012-11-23,18.27,18.89,18.07,18.84,118736900
2012-11-16,16.86,18.25,16.69,17.99,314739200
2012-11-09,17.33,17.9,16.68,16.82,206496100
2012-11-02,17.38,17.68,17.0,17.35,98050800
2012-10-26,18.16,18.23,17.07,17.29,199819200
2012-10-19,18.49,18.91,18.0,18.0401,188733300
2012-10-12,18.89,19.08,18.15,18.405,164073300
2012-10-05,19.23,19.4,18.73,18.86,163495000
2012-09-28,18.86,19.36,18.35,19.095,187384000
2012-09-21,19.16,19.305,18.89,18.9,179215200
2012-09-14,19.43,19.69,18.93,19.49,183981900
2012-09-07,18.99,19.75,18.8,19.56,161817700
2012-08-31,19.24,19.37,18.83,19.08,155513300
2012-08-24,19.0,19.385,18.8,19.2,202494400
2012-08-17,17.54,19.23,17.11,19.06,345205800
2012-08-10,16.49,17.79,16.46,17.54,197977900
2012-08-03,15.71,16.44,15.65,16.35,206081400
2012-07-27,16.06,16.15,14.96,15.69,299634500
2012-07-20,16.21,16.8,15.94,16.36,157795300
2012-07-13,16.73,16.78,15.96,16.31,201303000
2012-07-06,17.11,17.23,16.67,16.77,89333900
2012-06-29,17.01,17.17,16.22,17.17,216197300
2012-06-22,17.08,17.63,16.87,17.13,214079500
2012-06-15,16.87,17.17,16.45,17.1,185132100
2012-06-08,15.98,16.92,15.92,16.73,161660800
2012-06-01,16.51,16.64,15.94,15.96,174042900
2012-05-25,16.51,16.82,16.32,16.33,217509800
2012-05-18,16.4,16.89,16.37,16.47,280585400
2012-05-11,19.02,19.26,16.5,16.505,438297600
2012-05-04,19.85,20.17,19.03,19.12,171695700
2012-04-27,19.77,20.03,19.27,19.98,233938300
2012-04-20,19.92,20.31,19.57,19.91,160424900
2012-04-13,19.97,20.28,19.52,19.85,171865600
2012-04-05,21.14,21.3,20.07,20.22,169283200
2012-03-30,20.7,21.24,20.65,21.15,121080119
2012-03-23,19.94,20.65,19.94,20.53,190929700
2012-03-16,19.82,20.38,19.66,20.03,212215800
2012-03-09,19.73,19.89,19.32,19.8,166394900
2012-03-02,19.99,20.26,19.71,19.76,188348000
2012-02-24,20.3,20.49,19.92,20.14,134670600
2012-02-17,20.01,20.35,19.83,20.29,223969500
2012-02-10,20.04,20.49,19.73,19.895,384185900
2012-02-03,19.404,20.2,19.27,20.09,219985400
2012-01-27,19.85,20.07,19.36,19.56,198404700
2012-01-20,19.2301,19.95,19.11,19.92,191505100
2012-01-13,18.87,19.25,18.77,19.06,179027400
2012-01-06,18.55,19.0,18.35,18.85,159826500
2011-12-30,18.48,18.64,18.05,18.08,88088100
2011-12-23,17.96,18.49,17.62,18.465,203156200
2011-12-16,18.62,18.85,17.88,17.94,286570700
2011-12-09,18.8399,19.07,18.45,18.88,218859000
2011-12-02,17.9201,18.98,17.66,18.55,261509400
2011-11-25,18.13,18.31,17.22,17.5,166157200
2011-11-18,18.95,19.19,18.22,18.42,240369500
2011-11-11,18.0,19.15,17.44,19.02,403633200
2011-11-04,18.34,18.55,17.53,18.03,237001000
2011-10-28,17.38,18.6,17.26,18.56,280081200
2011-10-21,17.37,17.665,16.8,17.38,202152200
2011-10-14,16.91,17.67,16.85,17.55,260964100
2011-10-07,15.3,16.94,14.93,16.66,412991300
2011-09-30,15.65,16.36,15.48,15.5,276068100
2011-09-23,16.45,16.67,14.96,15.61,320094200
2011-09-16,15.71,16.835,15.55,16.62,325952000
2011-09-09,15.1,16.45,15.01,15.82,303693300
2011-09-02,15.51,16.0,15.3,15.41,270157600
2011-08-26,15.23,15.56,14.95,15.32,290106000
2011-08-19,16.01,16.07,14.9,15.08,373832700
2011-08-12,14.41,16.24,13.3,15.99,798856900
2011-08-05,16.0775,16.25,14.36,14.94,401846000
2011-07-29,16.34,16.39,15.58,15.97,301079500
2011-07-22,15.49,16.5,15.27,16.46,305283600
2011-07-15,15.55,15.96,15.33,15.59,285334700
2011-07-08,15.87,15.99,15.45,15.74,208103500
2011-07-01,14.94,15.95,14.94,15.86,294536600
2011-06-24,14.94,15.64,14.9233,14.93,429730700
2011-06-17,15.14,15.28,14.78,14.97,401336500
2011-06-10,16.08,16.17,15.01,15.12,412198300
2011-06-03,16.59,16.82,15.98,16.01,256070900
2011-05-27,16.41,16.51,16.11,16.46,284611800
2011-05-20,16.82,16.87,16.34,16.53,371687600
2011-05-13,17.53,17.99,16.64,16.88,563488500
2011-05-06,17.51,17.7,17.28,17.56,290277400
2011-04-29,16.93,17.64,16.9,17.52,276759139
2011-04-21,16.88,16.99,16.52,16.94,306435200
2011-04-15,17.71,17.76,16.97,17.03,324123500
2011-04-08,17.01,18.29,17.0,17.65,539904800
2011-04-01,17.36,17.6,16.99,17.04,308582200
2011-03-25,17.34,17.64,17.2,17.28,284500900
2011-03-18,17.81,17.88,16.97,17.14,444161000
2011-03-11,18.36,18.37,17.76,17.95,311227900
2011-03-04,18.62,18.79,18.31,18.4,302061100
2011-02-25,18.73,18.74,18.23,18.64,285213100
2011-02-18,18.84,19.02,18.56,18.85,480294100
2011-02-11,22.11,22.34,18.61,18.7,1000364100
2011-02-04,20.93,22.15,20.71,22.05,236334800
2011-01-28,20.84,21.61,20.73,20.93,265687500
2011-01-21,21.22,21.33,20.5,20.725,193707400
2011-01-14,20.94,21.24,20.7,21.21,189852700
2011-01-07,20.45,21.0,20.38,20.97,303542000
2010-12-31,19.84,20.51,19.81,20.23,206561200
2010-12-23,19.58,19.77,19.5,19.69,195886100
2010-12-17,19.85,19.92,19.43,19.55,354720600
2010-12-10,19.31,19.82,19.27,19.7,364753100
2010-12-03,19.47,19.54,19.0,19.07,397701800
2010-11-26,19.65,19.72,19.18,19.49,247509300
2010-11-19,20.37,20.37,19.34,19.61,665618300
2010-11-12,24.35,24.6,20.03,20.15,994949300
2010-11-05,22.95,24.34,22.88,24.26,237320400
2010-10-29,23.63,23.9,22.82,22.86,192194300
2010-10-22,23.35,23.58,22.76,23.48,201504800
2010-10-15,22.48,23.4,22.27,23.36,218973700
2010-10-08,21.81,22.52,21.5,22.48,219856900
2010-10-01,22.01,22.31,21.45,21.91,258737600
2010-09-24,21.97,22.25,21.37,22.09,265011300
2010-09-17,20.92,22.17,20.86,21.8625,334905900
2010-09-10,20.9,21.05,20.32,20.62,193161400
2010-09-03,20.8,21.13,19.82,21.04,347520500
2010-08-27,22.47,22.48,20.36,20.81,293380100
2010-08-20,21.24,22.51,21.22,22.23,370578000
2010-08-13,24.21,24.87,21.0,21.36,489942500
2010-08-06,23.4328,24.25,23.4,24.07,189143600
2010-07-30,23.32,23.72,22.88,23.07,183215004
2010-07-23,22.87,23.41,22.05,23.35,263908100
2010-07-16,22.61,23.96,22.61,22.75,265878300
2010-07-09,21.42,22.81,21.05,22.7,218483800
2010-07-02,22.3,22.75,20.93,21.13,282052000
2010-06-25,23.84,23.94,22.11,22.1825,285972500
2010-06-18,23.08,23.78,22.73,23.49,313977100
2010-06-11,23.01,23.45,22.51,22.9075,324756700
2010-06-04,22.94,23.77,22.74,22.955,211703200
2010-05-28,23.455,23.75,22.6,23.16,301724700
2010-05-21,24.97,25.02,22.56,23.46,380125700
2010-05-14,26.12,26.8,24.69,24.94,420607600
2010-05-07,27.03,27.69,23.23,24.71,341013900
2010-04-30,27.58,27.74,26.73,26.93,231058300
2010-04-23,26.93,27.51,26.55,27.47,217941800
2010-04-16,26.57,27.44,26.17,26.98,231388300
2010-04-09,25.87,26.64,25.8,26.6,182998100
2010-04-01,26.61,26.71,25.66,25.83,174302500
2010-03-26,25.92,26.85,25.89,26.469,188718300
2010-03-19,25.76,26.44,25.74,26.15,205852600
2010-03-12,25.31,26.48,25.26,25.88,415234300
2010-03-05,24.33,25.24,24.32,25.21,241194100
2010-02-26,24.39,24.46,23.83,24.33,168674800
2010-02-19,23.96,24.38,23.74,24.36,175200300
2010-02-12,23.78,24.0,23.48,23.76,279728200
2010-02-05,22.65,23.88,22.38,23.7,413777700
2010-01-29,23.1,23.26,22.35,22.47,295456400
2010-01-22,24.54,24.875,22.87,22.97,204924700
2010-01-15,24.64,25.1,24.08,24.4,219267400
2010-01-08,24.11,24.84,24.01,24.66,211341000
2009-12-31,23.89,24.2,23.81,23.94,84499500
2009-12-24,23.52,23.99,23.4819,23.96,96486800
2009-12-18,24.01,24.15,23.02,23.33,230313100
2009-12-11,24.11,24.4,23.44,23.768,177112800
2009-12-04,23.31,24.42,23.19,24.16,190300600
2009-11-27,23.69,23.91,23.02,23.38,108147000
2009-11-20,23.77,24.11,23.3,23.46,186460100
2009-11-13,23.93,24.0,23.17,23.71,228821600
2009-11-06,22.87,24.07,22.55,23.82,291392800
2009-10-30,24.15,24.4,22.6438,22.81,237182100
2009-10-23,24.13,24.825,23.83,24.17,201411000
2009-10-16,24.07,24.5,23.57,24.02,201490000
2009-10-09,22.91,24.08,22.58,24.03,214946900
2009-10-02,23.29,23.87,22.62,22.67,278707800
2009-09-25,23.2,23.85,22.46,22.62,231626600
2009-09-18,22.85,23.61,22.61,23.4,259423100
2009-09-11,22.0,23.13,21.79,23.09,215193500
2009-09-04,21.74,21.96,21.07,21.84,183196700
2009-08-28,22.22,22.64,21.47,22.0,180919700
2009-08-21,20.94,22.27,20.68,22.19,217374600
2009-08-14,21.98,22.12,21.0,21.31,223812200
2009-08-07,22.21,22.74,21.68,22.19,326356400
2009-07-31,21.85,22.4,21.37,22.01,199855300
2009-07-24,20.82,22.07,20.8,21.88,307523900
2009-07-17,18.41,20.58,17.92,20.51,324252600
2009-07-10,18.32,18.7,17.82,18.34,230004400
2009-07-02,19.0,19.1,18.45,18.5,181239500
2009-06-26,18.75,19.19,18.25,18.91,226702900
2009-06-19,19.68,19.7,18.8,18.92,251415000
2009-06-12,19.74,20.35,19.53,19.91,237152600
2009-06-05,19.15,20.02,19.0076,19.87,338850100
2009-05-29,17.66,18.71,17.61,18.5,202776400
2009-05-22,18.14,19.35,17.66,17.9,266890900
2009-05-15,18.45,18.83,17.77,17.92,249986600
2009-05-08,19.82,20.0,18.55,18.73,361290900
2009-05-01,18.1,19.93,18.01,19.58,239318000
2009-04-24,17.71,18.5,17.13,18.42,255307300
2009-04-17,17.91,18.18,17.34,17.99,236032600
2009-04-09,17.56,18.08,16.58,17.82,221741400
2009-04-03,16.57,18.61,16.08,18.16,325336200
2009-03-27,16.31,17.39,15.9,16.95,269010600
2009-03-20,15.8,16.94,15.35,15.91,310122100
2009-03-13,14.0,15.69,13.61,15.51,297748800
2009-03-06,14.33,15.52,13.98,14.18,372545500
2009-02-27,15.2,15.35,14.3,14.57,291195500
2009-02-20,15.68,15.76,14.88,15.08,190966500
2009-02-13,16.98,17.05,15.63,16.1,254338500
2009-02-06,14.86,17.09,14.83,17.04,395479300
2009-01-30,15.85,17.19,14.91,14.97,283641600
2009-01-23,15.76,16.02,15.0,15.89,227273500
2009-01-16,16.68,16.78,15.19,15.82,285718500
2009-01-09,16.85,17.98,16.61,16.7,268586900
2009-01-02,16.16,17.0,15.73,16.96,142822200
2008-12-26,16.61,16.71,15.99,16.27,95955200
2008-12-19,16.88,17.45,16.44,16.64,295333300
2008-12-12,16.5,17.93,16.45,16.99,303704800
2008-12-05,16.16,16.165,14.715,15.94,324930500
2008-11-28,15.44,16.55,15.17,16.54,240000100
2008-11-21,16.47,16.81,14.2,15.17,412495300
2008-11-14,17.95,17.98,15.6,16.62,309093100
2008-11-07,17.675,18.46,16.67,17.58,415292800
2008-10-31,16.09,18.7,16.02,17.77,377150600
2008-10-24,18.35,19.01,15.9,16.31,391644800
2008-10-17,18.27,20.15,16.2,17.91,441677900
2008-10-10,20.39,20.97,16.29,17.23,576167500
2008-10-03,23.285,23.54,21.05,21.25,334987500
2008-09-26,23.895,24.2,22.58,23.82,258972000
2008-09-19,22.61,24.3,21.74,24.29,339454878
2008-09-12,22.78,23.59,22.39,23.46,273129300
2008-09-05,24.35,24.5,22.07,22.26,201437200
2008-08-29,24.5,24.78,23.88,24.05,149743600
2008-08-22,24.95,25.08,23.87,24.71,142621200
2008-08-15,24.165,25.25,24.01,24.91,202524800
2008-08-08,22.07,24.44,21.72,24.25,388841500
2008-08-01,22.32,22.81,21.665,21.99,238925200
2008-07-25,21.76,22.61,21.46,22.43,256478200
2008-07-18,21.75,22.13,20.56,21.66,297457300
2008-07-11,23.2,23.39,21.51,21.82,354931000
2008-07-03,23.47,23.73,22.67,23.12,196779700
2008-06-27,24.88,25.11,23.37,23.61,219849700
2008-06-20,26.18,26.63,24.47,24.64,233142800
2008-06-13,26.72,26.74,25.515,26.37,228108400
2008-06-06,26.62,27.72,26.21,26.54,313048700
2008-05-30,25.04,26.92,25.04,26.72,202757400
2008-05-23,26.51,26.9,24.9,25.1,202245800
2008-05-16,25.48,26.65,25.4,26.51,238000900
2008-05-09,26.37,27.0,25.26,25.49,332183800
2008-05-02,25.69,27.0,25.25,26.75,262898400
2008-04-25,24.36,26.29,24.26,25.6,248152300
2008-04-18,23.28,24.8,22.91,24.51,224358000
2008-04-11,24.56,24.58,23.34,23.38,274620100
2008-04-04,24.08,25.55,23.96,24.39,267066900
2008-03-28,24.92,25.99,24.0,24.08,283202500
2008-03-20,23.59,25.6115,23.54,24.77,272291500
2008-03-14,24.12,25.6,23.99,24.32,322796000
2008-03-07,24.35,24.7,23.74,24.11,367177900
2008-02-29,23.52,25.15,23.19,24.39,348086900
2008-02-22,23.56,23.99,22.71,23.6,240696700
2008-02-15,23.65,24.2,23.21,23.298,300179900
2008-02-08,25.04,25.05,21.77,23.54,673414100
2008-02-01,24.29,25.13,23.69,24.94,328664700
2008-01-25,22.39,26.09,22.3,24.2,372093200
2008-01-18,26.61,26.67,23.98,24.3,398961100
2008-01-11,26.1,26.79,25.42,25.87,288942800
2008-01-04,27.25,27.5,26.01,26.12,232333000
2007-12-28,28.68,28.95,27.23,27.56,145362400
2007-12-21,28.59,29.0,27.58,28.6,243701300
2007-12-14,27.68,29.64,27.42,28.65,343921400
2007-12-07,28.0,28.24,26.82,27.45,300483500
2007-11-30,28.76,28.79,26.92,28.02,334563200
2007-11-23,29.76,29.99,28.11,28.69,182890000
2007-11-16,28.83,30.44,28.79,29.94,329381500
2007-11-09,32.64,34.24,28.15,28.58,611829800
2007-11-02,32.08,33.25,32.0,32.51,232876000
2007-10-26,31.1,32.1,30.09,31.9,224399700
2007-10-19,32.92,33.14,31.4,31.5,218950100
2007-10-12,32.53,33.6,32.51,32.9201,163538800
2007-10-05,33.01,33.33,31.88,32.649,197711600
2007-09-28,32.22,33.38,31.65,33.1299,225821900
2007-09-21,31.26,32.56,31.25,32.3,211006949
2007-09-14,31.69,32.17,31.15,31.56,159035748
2007-09-07,31.94,32.5,31.09,31.52,214025500
2007-08-31,30.51,31.98,30.39,31.92,220408200
2007-08-24,29.91,30.75,29.52,30.73,202380600
2007-08-17,31.57,31.6,28.58,29.99,411718400
2007-08-10,29.59,32.47,28.9,31.3901,530864100
2007-08-03,29.005,30.21,28.63,29.46,267690900
2007-07-27,29.72,30.39,28.94,28.9699,327697200
2007-07-20,29.72,30.0,28.88,29.59,228887300
2007-07-13,28.425,29.97,28.1,29.89,218161074
2007-07-06,28.015,28.5,27.79,28.47,132719500
2007-06-29,26.835,28.4,26.75,27.85,258946300
2007-06-22,27.39,27.7,26.85,26.92,253896200
2007-06-15,26.29,27.4,25.86,27.39,231471600
2007-06-08,26.72,27.3,25.84,26.48,250357300
2007-06-01,25.59,27.4,25.55,26.86,219734400
2007-05-25,26.21,26.54,25.33,25.52,248352700
2007-05-18,26.62,26.65,26.08,26.21,210111400
2007-05-11,27.955,28.48,26.26,26.63,394833300
2007-05-04,27.0,28.0,26.56,27.91,236715500
2007-04-27,26.91,27.16,26.06,27.03,233011400
2007-04-20,26.67,27.12,26.471,26.99,214996900
2007-04-13,26.12,26.95,25.63,26.68,220686900
2007-04-05,25.665,26.22,25.31,26.06,148312500
2007-03-30,26.23,27.0,25.11,25.53,221795400
2007-03-23,26.19,26.79,26.0,26.19,194108300
2007-03-16,25.98,26.25,25.26,25.99,228840300
2007-03-09,25.02,26.49,24.82,26.08,260482100
2007-03-02,27.64,27.7,25.07,25.3,319034400
2007-02-23,27.56,28.0,27.22,27.51,157366400
2007-02-16,27.62,27.81,27.01,27.52,218701200
2007-02-09,27.42,28.85,27.12,27.71,400610700
2007-02-02,26.29,27.18,26.0,27.14,272109100
2007-01-26,26.75,26.95,25.76,26.35,320701300
2007-01-19,28.59,28.5928,26.27,26.7,327174600
2007-01-12,28.54,28.99,28.21,28.92,258247400
2007-01-05,27.455,28.57,27.33,28.47,199885900
2006-12-29,27.04,27.63,26.83,27.33,105805000
2006-12-22,27.6,27.96,26.9265,26.93,176483700
2006-12-15,26.9,27.77,26.76,27.56,235699500
2006-12-08,26.935,27.57,26.7499,26.98,206536500
2006-12-01,26.76,27.3,25.59,26.69,333497100
2006-11-24,26.975,27.18,26.24,26.84,128043300
2006-11-17,26.745,27.32,26.41,26.93,255076500
2006-11-10,24.14,27.44,24.12,26.74,532610500
2006-11-03,23.52,24.45,23.27,23.77,217168500
2006-10-27,24.45,24.64,23.63,23.72,194640300
2006-10-20,24.64,24.7801,23.73,24.55,213203300
2006-10-13,24.25,24.62,24.0,24.53,196140800
2006-10-06,23.05,24.2,22.8,24.09,227726700
2006-09-29,22.97,23.53,22.67,22.98,212227900
2006-09-22,22.77,23.47,22.44,22.88,280898800
2006-09-15,21.56,23.28,21.52,22.72,255311300
2006-09-08,22.13,22.29,21.1772,21.75,220485600
2006-09-01,20.96,22.35,20.89,22.27,267461100
2006-08-25,20.61,21.42,20.57,21.05,183552800
2006-08-18,19.88,21.14,19.77,20.86,280687300
2006-08-11,17.28,19.95,17.15,19.54,438412600
2006-08-04,17.99,18.36,17.1,17.24,273564200
2006-07-28,17.68,18.2,17.55,18.08,182330500
2006-07-21,17.97,18.43,17.45,17.46,276185400
2006-07-14,19.48,19.54,17.77,17.94,241720300
2006-07-07,19.78,20.11,19.22,19.39,119976100
2006-06-30,19.56,20.03,19.08,19.53,189200400
2006-06-23,20.01,20.42,19.54,19.61,179382100
2006-06-16,19.91,20.23,19.31,19.98,204869900
2006-06-09,20.35,20.37,19.41,20.01,241932900
2006-06-02,20.2,20.8,19.51,20.44,199186000
2006-05-26,20.62,20.93,20.14,20.31,240629800
2006-05-19,20.38,20.94,19.5,20.87,309999700
2006-05-12,21.65,21.99,19.96,20.34,375922700
2006-05-05,21.03,22.0,20.91,21.75,226984800
2006-04-28,20.55,22.55,20.2,20.95,231598200
2006-04-21,21.13,21.5,20.49,20.68,194019600
2006-04-13,20.79,21.5,20.0,21.18,145875100
2006-04-07,21.85,21.98,20.78,20.81,243778300
