Date,Open,High,Low,Close,Volume
2016-11-04,822.43,822.63,771.0043,781.1,11095124
2016-10-28,830.09,839.0,814.61,819.56,12461566
2016-10-21,805.99,829.81,803.83,824.06,7855458
2016-10-14,803.93,819.86,798.62,804.6,6606481
2016-10-07,802.55,808.5,796.23,800.71,6225546
2016-09-30,809.82,813.91,800.45,804.06,7320458
2016-09-23,801.11,819.06,793.56,814.96,6719002
2016-09-16,784.52,803.645,783.5,797.97,8683624
2016-09-09,798.39,810.89,788.05,788.48,6200554
2016-09-02,793.05,798.52,786.33,796.87,5665887
2016-08-26,798.51,801.0,787.23,793.22,5506876
2016-08-19,807.21,811.36,796.3,799.65,5039964
2016-08-12,806.0,813.879,801.69,807.05,5927365
2016-08-05,786.67,807.49,785.04,806.93,9370339
2016-07-29,757.68,803.94,752.7503,791.34,12635220
2016-07-22,737.91,760.64,736.51,759.28,6580889
2016-07-15,719.42,741.0,718.865,735.63,6479058
2016-07-08,705.01,717.9,699.0,717.78,5423175
2016-07-01,682.49,712.53,672.66,710.25,10649657
2016-06-24,710.31,715.87,684.91,685.2,12148335
2016-06-17,729.82,739.0,701.12,704.25,10021781
2016-06-10,738.5,743.93,728.29,733.19,6742535
2016-06-03,748.76,753.48,733.91,735.86,6090295
2016-05-27,719.98,747.91,716.94,747.6,7851860
2016-05-20,724.32,735.85,710.305,721.71,7693643
2016-05-13,726.7,740.8,723.5,724.83,7644027
2016-05-06,711.92,725.99,704.05,725.18,8794454
2016-04-29,735.35,745.59,703.2,707.88,14621808
2016-04-22,780.19,790.95,730.37,737.77,16509086
2016-04-15,765.45,780.93,751.565,780.0,7664552
2016-04-08,769.51,772.44,755.6,759.47,6282625
2016-04-01,756.17,777.31,748.29,769.67,8318006
2016-03-24,753.91,765.39,750.5,754.84,5333140
2016-03-18,744.97,765.34,742.84,755.41,9637814
2016-03-11,725.15,744.9,704.0,744.87,11586941
2016-03-04,721.0,743.121,716.84,730.22,11526072
2016-02-26,729.51,736.16,702.02,724.86,9727950
2016-02-19,718.65,736.0,710.18,722.11,8739714
2016-02-12,687.68,723.22,682.01,706.89,17278292
2016-02-05,771.26,810.35,700.14,703.76,29648095
2016-01-29,743.84,765.105,713.45,761.35,12831131
2016-01-22,720.15,748.56,687.78,745.46,11512461
2016-01-15,731.95,753.0,701.51,710.49,14083573
2016-01-08,762.2,769.2,728.9201,730.91,13572075
2015-12-31,770.0,798.69,767.73,778.01,6545076
2015-12-24,763.05,771.9,754.15,765.84,5610186
2015-12-18,751.26,781.59,736.26,756.85,13049089
2015-12-11,780.06,781.0,748.65,750.42,9494983
2015-12-04,771.87,793.0475,761.12,779.21,10630546
2015-11-27,777.47,782.9,758.11,771.97,6029373
2015-11-20,740.21,779.318,734.33,777.0,10466325
2015-11-13,758.52,769.08,739.47,740.07,9544630
2015-11-06,737.88,766.35,731.45,761.6,9854520
2015-10-30,720.02,746.79,720.02,737.39,10183035
2015-10-23,694.0,752.5,670.7,719.33,16506654
2015-10-16,669.19,696.22,667.24,695.32,9194733
2015-10-09,661.6,678.8,654.49,671.24,9844668
2015-10-02,639.05,658.2555,617.84,656.99,11582547
2015-09-25,665.51,669.0,639.655,640.15,10489374
2015-09-18,655.63,681.99,649.501,660.92,10602360
2015-09-11,641.0,657.36,632.9,655.3,7140652
2015-09-04,656.26,664.41,625.06,628.96,10154769
2015-08-28,600.6,673.9799,593.09,659.69,19338453
2015-08-21,688.04,700.2,643.104,644.03,12613039
2015-08-14,667.09,704.0,660.23,689.37,13346857
2015-08-07,657.66,679.91,657.66,664.39,8099542
2015-07-31,651.57,668.05,651.55,657.5,10201547
2015-07-24,688.98,713.33,653.18,654.77,20999704
2015-07-17,559.51,703.0,558.7,699.62,26394744
2015-07-10,542.25,559.29,539.85,556.11,8003585
2015-07-02,546.75,550.9,539.54,547.34,6557466
2015-06-26,559.41,565.61,551.85,553.06,8272556
2015-06-19,542.73,557.91,539.21,557.52,9229971
2015-06-12,549.61,554.83,538.8506,547.47,6950410
2015-06-05,548.73,558.79,543.58,549.53,7151965
2015-05-29,552.58,555.76,542.97,545.32,6965546
2015-05-22,543.82,558.24,542.25,554.52,8155292
2015-05-15,548.49,553.3699,535.0,546.49,7327776
2015-05-08,550.99,556.69,532.235,548.95,8144581
2015-05-01,572.77,575.52,543.85,551.16,10134546
2015-04-24,533.75,584.7,533.35,573.66,13490329
2015-04-17,547.05,553.27,529.0,532.74,10222479
2015-04-10,538.84,551.5,535.7,548.54,7394644
2015-04-02,560.25,562.45,540.44,541.31,7319081
2015-03-27,566.0,581.88,556.93,557.55,12342751
2015-03-20,556.93,567.1,551.32,564.95,8502542
2015-03-13,570.92,575.45,550.33,553.0,8755837
2015-03-06,567.0,583.2,563.15,572.9,10620242
2015-02-27,539.0,569.42,531.0,562.63,11226505
2015-02-20,551.16,553.0,538.1,541.8,6970233
2015-02-13,531.06,552.54,527.55,551.16,10601126
2015-02-06,534.32,540.215,521.72,533.875,11622462
2015-01-30,541.5,543.1,503.48,537.55,15301382
2015-01-23,512.77,545.41,509.37,541.95,9763092
2015-01-16,499.24,510.85,490.91,510.455,13586732
2015-01-09,527.15,527.9899,495.02,500.72,12864434
2015-01-02,540.5,543.93,527.88,529.55,5831578
2014-12-26,520.61,543.25,520.59,541.52,8047995
2014-12-19,523.76,525.37,497.19,520.04,19360087
2014-12-12,529.22,539.36,521.46,521.51,12161668
2014-12-05,545.09,548.79,527.26,528.08,10396156
2014-11-28,546.57,552.5,544.15,549.08,6247717
2014-11-21,555.19,555.19,539.19,545.89,9276819
2014-11-14,552.4,562.5,551.62,555.19,6434823
2014-11-07,563.53,567.15,549.35,551.82,7815963
2014-10-31,547.76,568.73,547.2,567.87,9345438
2014-10-24,520.45,557.4,519.14,548.9,12513965
2014-10-17,555.13,560.875,518.41,522.97,19006549
2014-10-10,589.95,592.4,555.01,555.19,10435844
2014-10-03,581.83,591.0,574.05,586.25,6917884
2014-09-26,602.5,603.8,584.74,587.9,7891133
2014-09-19,582.24,605.4,577.01,605.4,10530600
2014-09-12,599.14,603.52,583.28,584.9,7683400
2014-09-05,582.95,598.5,582.4,597.78,6591900
2014-08-29,594.77,595.58,577.88,582.36,6743800
2014-08-22,587.1,597.81,586.55,592.54,5485700
2014-08-15,579.0,589.47,569.91,583.71,7461500
2014-08-08,576.51,583.82,567.45,577.94,7142300
2014-08-01,597.75,601.098,570.3,573.6,8462600
2014-07-25,601.35,608.91,594.45,598.08,7940500
2014-07-18,590.6,606.7,576.85,605.11,12873100
2014-07-11,593.51,595.645,572.1001,586.65,7782500
2014-07-03,586.76,594.25,583.29,593.08,5216800
2014-06-27,564.35,589.6,563.5,585.69,10705400
2014-06-20,557.25,566.77,547.47,566.52,11264700
2014-06-13,566.75,572.0,553.72,560.35,7042300
2014-06-06,569.75,570.41,548.56,566.03,8954500
2014-05-30,567.78,577.66,564.15,571.65,7050200
2014-05-23,528.88,565.0,525.66,563.8,10788700
2014-05-16,531.84,543.99,523.57,528.3,8981900
2014-05-09,530.24,535.72,511.09,526.62,10850900
2014-05-02,525.8,542.4,511.0,533.87,12111600
2014-04-25,544.0,547.995,522.5,523.1,11149300
2014-04-17,543.66,564.0,530.64,543.34,16735900
2014-04-11,544.79,568.21,530.53,537.76,16944900
2014-04-04,1130.4,1144.8,544.494,545.25,19611700
2014-03-28,1184.19,1184.9,1102.1,1120.15,28188300
2014-03-21,1179.25,1211.99,1178.11,1183.04,20945100
2014-03-14,1215.69,1217.64,1172.53,1172.8,19043500
2014-03-07,1206.75,1226.99,1192.14,1214.79,15166500
2014-02-28,1205.36,1228.88,1205.1,1215.65,17320000
2014-02-21,1201.41,1212.87,1197.5,1203.79,15535300
2014-02-14,1171.8,1204.39,1169.02,1202.8,19467500
2014-02-07,1179.2,1181.72,1128.02,1177.44,28687700
2014-01-31,1126.1,1186.54,1082.27,1180.97,39163300
2014-01-24,1160.93,1167.89,1123.0,1123.83,18766900
2014-01-17,1126.47,1160.63,1117.17,1150.53,22451000
2014-01-10,1113.01,1147.32,1106.44,1130.18,21563000
2014-01-03,1120.34,1121.0,1104.93,1105.0,12151800
2013-12-27,1107.84,1120.28,1105.12,1118.4,10715700
2013-12-20,1064.0,1101.17,1059.04,1100.62,20529700
2013-12-13,1070.99,1092.31,1057.88,1060.79,17596500
2013-12-06,1063.51,1070.0,1049.02,1069.87,13593000
2013-11-29,1037.16,1068.0,1035.02,1059.59,12418800
2013-11-22,1035.75,1048.74,1020.36,1031.89,12389300
2013-11-15,1009.51,1039.75,1005.0,1033.56,12693200
2013-11-08,1031.5,1032.37,1007.64,1016.03,12394400
2013-11-01,1015.2,1041.52,1012.98,1027.04,14007900
2013-10-25,1011.46,1040.57,995.791,1015.2,25219900
2013-10-18,866.66,1015.46,865.39,1011.41,41290600
2013-10-11,867.45,873.99,842.98,871.99,19086200
2013-10-04,869.08,894.1,868.31,872.35,16738000
2013-09-27,896.15,901.59,871.31,876.39,14848700
2013-09-20,896.2,905.99,881.0,903.11,20926500
2013-09-13,883.73,897.9,882.42,889.068,13094100
2013-09-06,854.36,883.78,853.95,879.58,13869400
2013-08-30,870.0,874.9,845.56,846.9,14898000
2013-08-23,857.71,878.0,857.45,870.21,13482600
2013-08-16,886.9,888.5,856.54,856.908,16829500
2013-08-09,905.39,909.709,885.295,890.41,13999100
2013-08-02,884.9,907.0,880.87,906.57,19327000
2013-07-26,902.0,913.0,882.0,885.35,23588500
2013-07-19,924.3,928.0,875.61,896.598,32853600
2013-07-12,899.21,923.0,897.084,923.0,21597500
2013-07-05,886.45,895.41,877.27,893.49,12717500
2013-06-28,871.88,884.69,863.25,880.37,23331000
2013-06-21,879.23,910.84,873.07,880.93,29137400
2013-06-14,882.1,891.0,865.5,875.04,21208700
2013-06-07,873.0,880.0,847.22,879.73,23385900
2013-05-31,883.5,892.14,864.29,871.218,16705000
2013-05-24,905.0,920.6,871.01,873.32,22753400
2013-05-17,878.89,919.9799,873.381,909.18,26004400
2013-05-10,848.26,880.54,848.26,880.23,21312200
2013-05-03,803.25,846.8,803.0,845.72,21165200
2013-04-26,800.6,818.0,775.0,801.42,22946300
2013-04-19,785.95,803.44,761.2601,799.87,30684600
2013-04-12,778.75,793.1,768.4,790.05,21245300
2013-04-05,795.01,814.83,776.4,783.05,22914500
2013-03-28,812.41,819.23,793.3,794.188,14694900
2013-03-22,805.0,819.25,801.47,810.31,16715300
2013-03-15,831.69,839.7,813.34,814.302,19970200
2013-03-08,805.3,844.0,805.0,831.52,29285000
2013-03-01,802.3,808.41,784.4,806.19,21925100
2013-02-22,795.99,808.97,791.22,799.71,22489800
2013-02-15,778.4,793.26,773.75,792.89,19360600
2013-02-08,767.69,786.67,758.27,785.37,25673300
2013-02-01,751.76,776.6,746.54,775.6,20953900
2013-01-25,704.66,758.48,695.52,753.67,30589400
2013-01-18,737.0,742.2,701.33,704.51,28477800
2013-01-11,735.45,745.0,724.43,739.99,16937600
2013-01-04,700.0,741.47,696.0,737.97,19221400
2012-12-28,714.51,715.18,698.61,700.01,10135100
2012-12-21,705.5,738.28,704.02,715.63,26257200
2012-12-14,685.39,716.475,683.79,701.9632,24086300
2012-12-07,702.24,705.89,682.3301,684.21,18837300
2012-11-30,666.44,699.22,658.0,698.37,27363100
2012-11-23,655.7,678.0,655.53,667.97,14968000
2012-11-16,663.75,669.8,636.0,647.18,19891100
2012-11-09,684.5,686.86,650.3,663.03,22301700
2012-11-02,679.86,695.55,675.0,687.918,11811000
2012-10-26,681.45,687.33,669.7,675.15,27613200
2012-10-19,741.94,759.425,672.0,681.79,62526800
2012-10-12,761.0,763.58,738.29,744.75,23555700
2012-10-05,759.05,774.38,750.27,767.65,26686200
2012-09-28,731.0,764.89,730.25,754.5,43975300
2012-09-21,708.11,734.92,705.0,733.99,31847600
2012-09-14,709.76,713.0,680.88,709.68,24682200
2012-09-07,684.55,712.25,673.5,706.15,19728700
2012-08-31,662.99,688.99,659.24,685.09,22810100
2012-08-24,675.5,680.6,662.168,678.63,18182100
2012-08-17,647.42,677.25,646.68,677.14,26444600
2012-08-10,639.61,649.38,636.13,642.0,15167200
2012-08-03,636.05,643.72,623.41,641.33,19523700
2012-07-27,600.48,635.0,598.25,634.96,25232500
2012-07-20,576.37,612.94,568.4,610.82,31626700
2012-07-13,584.95,592.43,562.09,576.52,22823500
2012-07-06,581.82,600.06,576.5,585.98,14690500
2012-06-29,567.33,580.13,557.21,580.07,18110600
2012-06-22,562.62,584.28,559.25,571.48,22295500
2012-06-15,584.21,585.3175,556.5201,564.51,26344500
2012-06-08,570.22,587.89,566.47,580.45,20054300
2012-06-01,595.81,599.13,568.35,570.98,21055800
2012-05-25,600.51,615.694,588.28,591.53,29527400
2012-05-18,600.78,637.85,596.7,600.4,36141300
2012-05-11,595.0,616.9,595.0,605.23,21250400
2012-05-04,612.99,616.082,596.81,596.97,20172400
2012-04-27,592.9,618.0,590.2,614.98,19334300
2012-04-20,623.0,623.81,595.83,596.06,35441300
2012-04-13,628.48,653.14,623.54,624.6,41517400
2012-04-05,640.77,647.95,628.57,632.32,16534100
2012-03-30,645.0,658.589,639.54,641.24,21179100
2012-03-23,623.12,648.8,621.241,642.59,21045300
2012-03-16,600.0,625.908,599.26,625.04,24649700
2012-03-09,620.43,622.49,593.84,600.25,20076300
2012-03-02,606.59,625.7,605.06,621.25,23195400
2012-02-24,603.87,617.88,600.35,609.9,16859700
2012-02-17,610.5,613.8385,597.73,604.64,22029500
2012-02-10,595.01,614.5,594.01,605.91,24371400
2012-02-03,578.05,597.07,573.4,596.33,24728600
2012-01-27,586.0,588.66,564.55,579.98,36563300
2012-01-20,631.98,640.99,581.7,585.99,43061800
2012-01-13,646.5,647.0,616.91,624.99,33567600
2012-01-06,652.94,670.25,649.79,650.02,25007400
2011-12-30,632.05,646.76,632.0,645.9,14168200
2011-12-23,628.01,634.68,618.96,633.14,20590400
2011-12-16,621.88,636.5599,612.49,625.96,33933100
2011-12-09,627.64,631.9,615.3,627.42,25895000
2011-12-02,579.37,624.0,576.5,620.36,31496300
2011-11-25,587.76,588.5,561.33,563.0,18570700
2011-11-18,608.0,618.3,593.75,594.88,30477700
2011-11-11,593.32,614.37,591.56,608.35,33852200
2011-11-04,595.09,599.74,576.75,596.14,26589900
2011-10-28,586.72,602.7,572.86,600.14,30227100
2011-10-21,583.72,592.75,577.4,590.49,34985700
2011-10-14,525.18,599.6,523.2,591.68,45096400
2011-10-07,509.85,520.5,480.596,515.12,38855800
2011-09-30,527.25,547.05,513.25,515.04,27049800
2011-09-23,540.35,558.52,514.0,525.51,29848600
2011-09-16,520.67,546.84,517.5,546.68,28399500
2011-09-09,510.8,539.1,510.5,524.85,22219300
2011-09-02,534.56,546.3,520.73,524.84,25643700
2011-08-26,504.0,537.27,494.53,526.86,39433400
2011-08-19,553.43,564.99,490.86,490.92,59668300
2011-08-12,562.98,574.61,541.01,563.77,54586700
2011-08-05,611.22,615.5,562.0,579.04,43628200
2011-07-29,613.36,627.4992,603.0,603.69,33275900
2011-07-22,592.49,619.5,592.0,618.23,33289000
2011-07-15,528.18,600.25,525.5,597.62,57646800
2011-07-08,525.3,550.68,525.3,531.99,30470400
2011-07-01,474.0,521.18,473.6,521.028,29106500
2011-06-24,485.0,493.94,473.02,474.88,33582800
2011-06-17,510.0,514.08,484.8,485.02,29659100
2011-06-10,525.18,526.8182,509.29,509.505,19244700
2011-06-03,525.0,533.1999,521.5,523.08,19173000
2011-05-27,516.6,523.962,513.4,520.9,18712900
2011-05-20,526.31,536.54,515.03,524.03,25976000
2011-05-13,535.0,544.43,529.05,529.55,19754900
2011-05-06,545.7,545.73,529.63,535.3,20751200
2011-04-29,525.25,544.1,522.01,544.1,27288000
2011-04-21,526.42,530.88,519.0,525.1,26481300
2011-04-15,576.2,579.45,530.06,530.7,50975100
2011-04-08,593.0,594.74,565.68,578.16,30376500
2011-04-01,582.07,595.19,573.01,591.8,19756100
2011-03-25,570.22,588.39,569.02,579.74,23338600
2011-03-18,572.8,578.29,551.2801,561.06,33602400
2011-03-11,600.55,603.69,573.33,576.71,28089000
2011-03-04,610.0,619.22,595.19,600.62,25150000
2011-02-25,620.03,624.93,601.35,610.04,22324700
2011-02-18,623.34,631.18,620.04,630.08,21180000
2011-02-11,610.16,625.0,609.21,624.5,20502000
2011-02-04,603.6,614.34,595.55,610.98,20692600
2011-01-28,607.57,622.49,599.76,600.99,33035600
2011-01-21,626.06,642.96,611.36,611.83,42783500
2011-01-14,614.8,624.27,608.56,624.18,16684700
2011-01-07,596.48,618.43,596.48,616.44,21739900
2010-12-31,602.74,603.87,592.03,593.97,11629900
2010-12-23,594.65,607.0,588.6565,604.23,12329600
2010-12-17,597.12,603.0,587.67,590.8,21765100
2010-12-10,580.57,595.58,576.61,592.21,20911800
2010-12-03,589.17,589.8,553.31,573.0,37782500
2010-11-26,587.47,596.6,578.2,590.0,16097100
2010-11-19,603.08,604.0,581.369,590.83,28204200
2010-11-12,624.02,630.85,601.2093,603.29,24955000
2010-11-05,615.73,629.92,611.21,625.08,27575600
2010-10-29,615.5878,624.74,611.03,613.7,24726600
2010-10-22,600.55,619.69,600.55,612.53,40734600
2010-10-15,538.48,601.64,537.11,601.45,61726700
2010-10-08,524.95,540.0,518.8501,536.35,26902600
2010-10-01,528.8481,536.849,518.45,525.62,28777700
2010-09-24,492.5,527.829,492.06,527.29,34127900
2010-09-17,480.9,491.2,478.5,490.15,28914600
2010-09-10,464.5,480.4,463.02,476.14,17015900
2010-09-03,459.15,471.88,448.0,470.3,21240800
2010-08-27,461.5,468.25,447.65,458.83,24835700
2010-08-20,483.68,494.7,461.0201,462.02,27421700
2010-08-13,502.25,506.0,482.51,486.35,20596100
2010-08-06,488.99,508.6,486.76,500.22,26400000
2010-07-30,489.09,497.5,479.14,484.85,23500300
2010-07-23,461.01,490.59,457.52,490.06,32560100
2010-07-16,472.37,494.7,459.52,459.605,46176900
2010-07-09,444.0,473.26,433.63,467.49,25354800
2010-07-02,472.59,477.55,433.63,436.55,28605400
2010-06-25,499.9,500.967,470.56,472.68,22719300
2010-06-18,494.48,505.87,482.18,500.03,26851900
2010-06-11,499.06,500.9099,472.0,488.5,26785800
2010-06-04,480.43,509.25,480.12,498.72,25531400
2010-05-28,480.73,493.45,464.01,485.63,33051700
2010-05-21,506.78,510.97,464.4,472.05,47290700
2010-05-14,513.97,522.82,496.25,507.53,37450600
2010-05-07,526.5,532.92,460.0,493.14,45165300
2010-04-30,544.97,544.99,521.03,525.695,34193300
2010-04-23,548.75,560.25,542.27,544.99,29236600
2010-04-16,567.35,597.84,549.63,550.145,57271700
2010-04-09,570.9,574.88,560.05,566.22,21072000
2010-04-01,563.0,573.45,560.28,568.8,20411100
2010-03-26,556.11,572.0,539.7,562.69,45351100
2010-03-19,566.68,571.4499,556.0,560.0,35920600
2010-03-12,564.78,588.275,556.5,579.54,36372500
2010-03-05,529.2,567.67,527.74,564.21,33526400
2010-02-26,547.35,547.5,520.0,526.8,25379000
2010-02-19,537.14,545.01,534.3,540.763,21126800
2010-02-12,532.5,542.0,527.69,533.12,25730200
2010-02-05,534.602,542.1,522.46,531.29,31727600
2010-01-29,546.59,549.8775,525.61,529.944,40178300
2010-01-22,581.49,590.42,534.86,550.01,41309300
2010-01-15,604.46,604.46,573.9,580.0,56418100
2010-01-08,626.95,629.51,589.11,602.02,40115900
2009-12-31,621.66,625.99,618.01,619.98,11604400
2009-12-24,597.95,619.52,595.67,618.48,14751800
2009-12-18,595.24,600.37,590.99,596.42,26320400
2009-12-11,584.23,594.75,581.0,590.51,16642100
2009-12-04,580.63,594.832,577.11,585.01,19282200
2009-11-27,576.49,587.0599,570.97,579.76,13982800
2009-11-20,575.0,578.78,569.4,569.964,19659500
2009-11-13,555.45,573.5,554.23,572.05,21485300
2009-11-06,537.08,551.78,528.241,551.1,23155400
2009-10-30,555.75,561.64,534.24,536.12,29461800
2009-10-23,552.69,559.35,540.7,553.69,31291300
2009-10-16,523.42,554.75,519.3201,549.85,49071200
2009-10-09,487.65,523.25,483.34,516.25,33552200
2009-10-02,494.84,501.5,482.6,484.58,24963200
2009-09-25,487.74,507.0,486.22,492.48,24852900
2009-09-18,470.51,497.37,470.05,491.46,29421800
2009-09-11,464.29,473.3,455.84,472.14,18560400
2009-09-04,459.79,466.82,452.59,461.3,18986800
2009-08-28,467.35,474.35,460.73,464.75,21084100
2009-08-21,451.5,466.09,438.5605,465.24,29541500
2009-08-14,455.14,464.72,452.378,460.0,18913300
2009-08-07,448.74,459.42,447.64,457.1,23928100
2009-07-31,446.04,452.7,431.885,443.05,26139400
2009-07-24,429.88,450.49,423.5,446.72,31595100
2009-07-17,416.174,445.75,415.18,430.25,48205700
2009-07-10,406.5,417.37,395.9801,414.4,30300000
2009-07-02,426.0,427.8,406.81,408.49,19163800
2009-06-26,416.95,428.23,401.8901,425.32,31534200
2009-06-19,421.5,421.5,411.56,420.09,35206600
2009-06-12,439.5,440.92,421.21,424.84,30960900
2009-06-05,418.73,447.34,418.53,444.32,33561600
2009-05-29,391.9495,417.2329,390.0,417.23,22888500
2009-05-22,394.73,405.67,385.4,393.5,25797100
2009-05-15,402.8,412.0,384.69,390.0,30246700
2009-05-08,398.17,410.1284,392.5,407.33,30172700
2009-05-01,384.34,403.75,381.54,393.69,31223700
2009-04-24,386.15,393.18,375.89,389.49,35205500
2009-04-17,371.33,399.82,364.16,392.24,64585700
2009-04-09,367.0,374.35,355.31,372.5,26190000
2009-04-03,342.548,371.72,336.055,369.78,36619900
2009-03-27,333.56,359.16,333.03,347.7,43464000
2009-03-20,325.99,340.0,318.59,330.16,46993900
2009-03-13,299.646,327.46,289.45,324.42,56054800
2009-03-06,333.33,340.6999,294.249,308.57,67723600
2009-02-27,347.0,352.49,329.55,337.99,57505600
2009-02-20,345.59,359.8,335.0,346.45,45775400
2009-02-13,370.82,381.0,351.48,357.68,53964900
2009-02-06,334.27,373.81,332.0,371.28,65700500
2009-01-30,324.85,352.33,320.56,338.53,58311800
2009-01-23,299.14,331.96,282.75,324.7,57886900
2009-01-16,316.31,320.6,286.79,299.67,48678200
2009-01-09,321.0,340.799,313.4,315.07,47452100
2009-01-02,300.22,321.8199,291.58,321.32,28057100
2008-12-26,308.56,309.5,290.63,300.36,23128400
2008-12-19,314.01,329.5,305.11,310.17,59866400
2008-12-12,289.99,318.0,282.0,315.76,64280500
2008-12-05,286.68,287.3799,262.5801,283.99,57669000
2008-11-28,269.26,296.45,249.01,292.96,59436200
2008-11-21,303.0,310.16,247.3,262.43,87409200
2008-11-14,328.0,329.444,280.0,310.02,101956900
2008-11-07,357.58,372.36,325.331,331.14,66946800
2008-10-31,334.81,372.0,325.6,359.36,78870500
2008-10-24,379.75,383.78,324.74,339.29,65800400
2008-10-17,355.79,394.5,309.44,372.54,107693200
2008-10-10,373.98,375.99,310.3,332.0,105442600
2008-10-03,419.51,425.08,380.71,386.91,68055300
2008-09-26,454.13,454.13,421.0301,431.04,48284000
2008-09-19,424.0,462.07,410.5,449.15,82478000
2008-09-12,452.02,452.94,406.38,437.66,69877200
2008-09-05,476.77,482.18,440.08,444.25,39578000
2008-08-29,486.11,497.0,462.33,463.29,33141600
2008-08-22,509.84,510.0,479.27,490.59,32315100
2008-08-15,492.47,510.66,491.78,510.15,34135200
2008-08-08,468.8,495.75,461.9,495.01,31888700
2008-08-01,492.09,492.09,462.5,467.86,30622000
2008-07-25,480.44,497.23,465.6005,491.98,44378400
2008-07-18,536.5,540.0641,478.19,481.32,70564800
2008-07-11,542.33,555.68,519.43,533.8,45263800
2008-07-03,532.25,540.38,517.0,537.0,30666400
2008-06-27,545.36,557.7999,515.09,528.07,47028100
2008-06-20,566.5,579.1,544.51,546.43,44061900
2008-06-13,568.06,575.7,544.46,571.51,48820100
2008-06-06,582.5,588.04,560.61,567.0,39947500
2008-05-30,544.26,589.92,543.85,585.8,31940000
2008-05-23,578.55,588.88,537.81,544.62,49737900
2008-05-16,574.75,591.19,568.91,580.0701,45993700
2008-05-09,599.0,599.49,571.3,573.2,54207700
2008-05-02,544.0,602.45,539.0,581.29,59658400
2008-04-25,539.0,560.8299,530.29,544.06,57141000
2008-04-18,457.16,547.7,441.0,539.41,95183500
2008-04-11,477.03,485.44,455.01,457.45,51509700
2008-04-04,435.64,477.83,432.01,471.09,58369700
2008-03-28,438.43,465.78,434.31,438.08,56002100
2008-03-20,427.99,447.5,412.11,433.55,62373000
2008-03-14,428.83,449.34,413.04,437.92,75459000
2008-03-07,471.51,472.72,426.24,433.35,88220800
2008-02-29,505.95,506.5,446.85,471.18,115472800
2008-02-22,534.94,535.06,497.5501,507.8,48363900
2008-02-15,520.52,541.04,513.03,529.64,61597700
2008-02-08,509.07,517.73,488.52,516.69,93415400
2008-02-01,570.97,573.0,510.0,515.9,104916900
2008-01-25,562.03,597.5,519.0,566.4,85582200
2008-01-18,651.14,657.4,598.01,600.25,74589300
2008-01-11,653.94,662.28,622.51,638.25,59527000
2008-01-04,698.57,702.49,655.0,657.0,30559900
2007-12-28,694.99,716.0,693.06,702.53,19307700
2007-12-21,688.0,699.26,652.5,696.69,53702000
2007-12-14,715.99,724.8,681.21,689.96,49687400
2007-12-07,691.01,718.0,677.1201,714.87,43011800
2007-11-30,680.2,711.06,650.26,693.0,75353500
2007-11-23,629.59,678.28,618.5,676.7,50190000
2007-11-16,657.74,675.49,616.02,633.63,85470100
2007-11-09,706.99,747.24,661.21,663.97,106880400
2007-11-02,677.77,713.72,672.09,711.25,58366100
2007-10-26,638.67,678.97,636.28,674.6,59963100
2007-10-19,638.47,658.49,611.99,644.71,94061300
2007-10-12,595.0,641.41,593.95,637.39,75532400
2007-10-05,569.97,596.81,569.61,594.05,47379700
2007-09-28,561.0,571.7899,560.0,567.27,32106700
2007-09-21,526.53,560.79,524.07,560.1,50902400
2007-09-14,521.28,530.27,510.88,528.75,27115400
2007-09-07,515.02,529.83,514.62,519.35,28563400
2007-08-31,514.43,517.45,505.79,515.25,27527400
2007-08-24,502.46,516.25,496.0,515.0,30189500
2007-08-17,519.54,519.75,480.46,500.04,52642100
2007-08-10,503.0,526.82,502.5,515.75,45366900
2007-08-03,512.92,520.44,503.0,503.0,37947900
2007-07-27,519.01,520.0,498.88,511.89,59672600
2007-07-20,550.3,558.58,509.5,520.12,91723200
2007-07-13,543.0,552.67,540.01,552.16,39108200
2007-07-06,525.49,544.4,524.2,539.4,26072400
2007-06-29,528.98,534.99,519.46,522.7001,55517400
2007-06-22,506.18,524.99,504.24,524.98,50235000
2007-06-15,514.02,518.25,498.69,505.89,57735000
2007-06-08,497.91,526.5,497.59,515.49,84761900
2007-06-01,485.0,508.78,483.0,500.397,52321700
2007-05-25,469.53,484.95,466.72,483.52,49111800
2007-05-18,465.48,475.22,457.41,470.32,45758700
2007-05-11,472.14,472.82,461.0,466.74,32857900
2007-05-04,479.15,481.35,464.17,471.12,35776600
2007-04-27,480.1,485.0,475.55,479.01,40732400
2007-04-20,468.4566,492.5,468.15,482.48,74184600
2007-04-13,472.98,473.0,462.24,466.29,30681200
2007-04-05,457.76,474.25,452.12,471.51,32856700
2007-03-30,460.55,466.0,455.0,458.16,40782600
2007-03-23,443.25,463.39,440.63,461.83,48370400
2007-03-16,452.57,455.25,439.0,440.85,54870600
2007-03-09,437.02,465.5,437.0,452.96,61465000
2007-03-02,472.83,475.25,438.68,438.68,73094200
2007-02-23,468.47,484.24,464.71,470.62,38630600
2007-02-16,460.68,470.15,455.02,469.94,51418900
2007-02-09,477.5,478.0,461.5,461.89,51116300
2007-02-02,498.0,506.01,477.81,481.5,86128500
2007-01-26,492.5,504.5,477.29,495.84,55931900
2007-01-19,507.55,513.0,486.74,489.75,50306100
